date,day_of_week,week_of_year,store,item,sales,total_sales_amount
2021-09-26,SUN,38,morioka,beer,23,4600
2021-09-26,SUN,38,morioka,coffee,36,7200
2021-09-26,SUN,38,morioka,fruit_juice,10,1500
2021-09-26,SUN,38,morioka,milk,56,7280
2021-09-26,SUN,38,morioka,mineral_water,56,5600
2021-09-26,SUN,38,morioka,orange_juice,22,2640
2021-09-26,SUN,38,morioka,soy_milk,40,4800
2021-09-26,SUN,38,morioka,sparkling_water,13,1560
2021-09-26,SUN,38,morioka,sports_drink,37,4810
2021-09-26,SUN,38,nagoya,apple_juice,48,5760
2021-09-26,SUN,38,nagoya,beer,36,7200
2021-09-26,SUN,38,nagoya,coffee,69,13800
2021-09-26,SUN,38,nagoya,fruit_juice,18,2700
2021-09-26,SUN,38,nagoya,milk,85,11050
2021-09-26,SUN,38,nagoya,mineral_water,68,6800
2021-09-26,SUN,38,nagoya,orange_juice,38,4560
2021-09-26,SUN,38,nagoya,soy_milk,36,4320
2021-09-26,SUN,38,nagoya,sparkling_water,25,3000
2021-09-26,SUN,38,nagoya,sports_drink,59,7670
2021-09-26,SUN,38,osaka,apple_juice,57,6840
2021-09-26,SUN,38,osaka,beer,37,7400
2021-09-26,SUN,38,osaka,coffee,64,12800
2021-09-26,SUN,38,osaka,fruit_juice,21,3150
2021-09-26,SUN,38,osaka,milk,100,13000
2021-09-26,SUN,38,osaka,mineral_water,97,9700
2021-09-26,SUN,38,osaka,orange_juice,49,5880
2021-09-26,SUN,38,osaka,soy_milk,78,9360
2021-09-26,SUN,38,osaka,sparkling_water,28,3360
2021-09-26,SUN,38,osaka,sports_drink,83,10790
2021-09-26,SUN,38,sendai,apple_juice,38,4560
2021-09-26,SUN,38,sendai,beer,19,3800
2021-09-26,SUN,38,sendai,coffee,53,10600
2021-09-26,SUN,38,sendai,fruit_juice,16,2400
2021-09-26,SUN,38,sendai,milk,64,8320
2021-09-26,SUN,38,sendai,mineral_water,56,5600
2021-09-26,SUN,38,sendai,orange_juice,33,3960
2021-09-26,SUN,38,sendai,soy_milk,36,4320
2021-09-26,SUN,38,sendai,sparkling_water,19,2280
2021-09-26,SUN,38,sendai,sports_drink,57,7410
2021-09-26,SUN,38,shinjuku,apple_juice,64,7680
2021-09-26,SUN,38,shinjuku,beer,48,9600
2021-09-26,SUN,38,shinjuku,coffee,101,20200
2021-09-26,SUN,38,shinjuku,fruit_juice,24,3600
2021-09-26,SUN,38,shinjuku,milk,148,19240
2021-09-26,SUN,38,shinjuku,mineral_water,112,11200
2021-09-26,SUN,38,shinjuku,orange_juice,52,6240
2021-09-26,SUN,38,shinjuku,soy_milk,63,7560
2021-09-26,SUN,38,shinjuku,sparkling_water,33,3960
2021-09-26,SUN,38,shinjuku,sports_drink,101,13130
2021-09-26,SUN,38,ueno,apple_juice,68,8160
2021-09-26,SUN,38,ueno,beer,41,8200
2021-09-26,SUN,38,ueno,coffee,88,17600
2021-09-26,SUN,38,ueno,fruit_juice,26,3900
2021-09-26,SUN,38,ueno,milk,108,14040
2021-09-26,SUN,38,ueno,mineral_water,98,9800
2021-09-26,SUN,38,ueno,orange_juice,41,4920
2021-09-26,SUN,38,ueno,soy_milk,55,6600
2021-09-26,SUN,38,ueno,sparkling_water,27,3240
2021-09-26,SUN,38,ueno,sports_drink,64,8320
2021-09-26,SUN,38,yokohama,apple_juice,45,5400
2021-09-26,SUN,38,yokohama,beer,40,8000
2021-09-26,SUN,38,yokohama,coffee,84,16800
2021-09-26,SUN,38,yokohama,fruit_juice,20,3000
2021-09-26,SUN,38,yokohama,milk,116,15080
2021-09-26,SUN,38,yokohama,mineral_water,89,8900
2021-09-26,SUN,38,yokohama,orange_juice,40,4800
2021-09-26,SUN,38,yokohama,soy_milk,63,7560
2021-09-26,SUN,38,yokohama,sparkling_water,17,2040
2021-09-26,SUN,38,yokohama,sports_drink,69,8970
2021-09-27,MON,39,chiba,apple_juice,44,5280
2021-09-27,MON,39,chiba,beer,27,5400
2021-09-27,MON,39,chiba,coffee,60,12000
2021-09-27,MON,39,chiba,fruit_juice,7,1050
2021-09-27,MON,39,chiba,milk,83,10790
2021-09-27,MON,39,chiba,mineral_water,87,8700
2021-09-27,MON,39,chiba,orange_juice,25,3000
2021-09-27,MON,39,chiba,soy_milk,22,2640
2021-09-27,MON,39,chiba,sparkling_water,26,3120
2021-09-27,MON,39,chiba,sports_drink,57,7410
2021-09-27,MON,39,ginza,apple_juice,60,7200
2021-09-27,MON,39,ginza,beer,46,9200
2021-09-27,MON,39,ginza,coffee,102,20400
2021-09-27,MON,39,ginza,fruit_juice,29,4350
2021-09-27,MON,39,ginza,milk,117,15210
2021-09-27,MON,39,ginza,mineral_water,108,10800
2021-09-27,MON,39,ginza,orange_juice,50,6000
2021-09-27,MON,39,ginza,soy_milk,76,9120
2021-09-27,MON,39,ginza,sparkling_water,38,4560
2021-09-27,MON,39,ginza,sports_drink,82,10660
2021-09-27,MON,39,kobe,apple_juice,51,6120
2021-09-27,MON,39,kobe,beer,28,5600
2021-09-27,MON,39,kobe,coffee,84,16800
2021-09-27,MON,39,kobe,fruit_juice,24,3600
2021-09-27,MON,39,kobe,milk,69,8970
2021-09-27,MON,39,kobe,mineral_water,94,9400
2021-09-27,MON,39,kobe,orange_juice,28,3360
2021-09-27,MON,39,kobe,soy_milk,49,5880
2021-09-27,MON,39,kobe,sparkling_water,20,2400
2021-09-27,MON,39,kobe,sports_drink,59,7670
2021-09-27,MON,39,morioka,apple_juice,35,4200
2021-09-27,MON,39,morioka,beer,18,3600
2021-09-27,MON,39,morioka,coffee,57,11400
2021-09-27,MON,39,morioka,fruit_juice,19,2850
2021-09-27,MON,39,morioka,milk,52,6760
2021-09-27,MON,39,morioka,mineral_water,68,6800
2021-09-27,MON,39,morioka,orange_juice,26,3120
2021-09-27,MON,39,morioka,soy_milk,22,2640
2021-09-27,MON,39,morioka,sparkling_water,12,1440
2021-09-27,MON,39,morioka,sports_drink,23,2990
2021-09-27,MON,39,nagoya,apple_juice,45,5400
2021-09-27,MON,39,nagoya,beer,22,4400
2021-09-27,MON,39,nagoya,coffee,81,16200
2021-09-27,MON,39,nagoya,fruit_juice,27,4050
2021-09-27,MON,39,nagoya,milk,59,7670
2021-09-27,MON,39,nagoya,mineral_water,130,13000
2021-09-27,MON,39,nagoya,orange_juice,41,4920
2021-09-27,MON,39,nagoya,soy_milk,54,6480
2021-09-27,MON,39,nagoya,sparkling_water,24,2880
2021-09-27,MON,39,nagoya,sports_drink,63,8190
2021-09-27,MON,39,osaka,apple_juice,68,8160
2021-09-27,MON,39,osaka,beer,28,5600
2021-09-27,MON,39,osaka,coffee,133,26600
2021-09-27,MON,39,osaka,fruit_juice,29,4350
2021-09-27,MON,39,osaka,milk,105,13650
2021-09-27,MON,39,osaka,mineral_water,99,9900
2021-09-27,MON,39,osaka,orange_juice,38,4560
2021-09-27,MON,39,osaka,soy_milk,58,6960
2021-09-27,MON,39,osaka,sparkling_water,31,3720
2021-09-27,MON,39,osaka,sports_drink,66,8580
2021-09-27,MON,39,sendai,apple_juice,44,5280
2021-09-27,MON,39,sendai,beer,24,4800
2021-09-27,MON,39,sendai,coffee,70,14000
2021-09-27,MON,39,sendai,fruit_juice,19,2850
2021-09-27,MON,39,sendai,milk,75,9750
2021-09-27,MON,39,sendai,mineral_water,70,7000
2021-09-27,MON,39,sendai,orange_juice,28,3360
2021-09-27,MON,39,sendai,soy_milk,45,5400
2021-09-27,MON,39,sendai,sparkling_water,19,2280
2021-09-27,MON,39,sendai,sports_drink,35,4550
2021-09-27,MON,39,shinjuku,apple_juice,68,8160
2021-09-27,MON,39,shinjuku,beer,42,8400
2021-09-27,MON,39,shinjuku,coffee,123,24600
2021-09-27,MON,39,shinjuku,fruit_juice,30,4500
2021-09-27,MON,39,shinjuku,milk,122,15860
2021-09-27,MON,39,shinjuku,mineral_water,123,12300
2021-09-27,MON,39,shinjuku,orange_juice,43,5160
2021-09-27,MON,39,shinjuku,soy_milk,63,7560
2021-09-27,MON,39,shinjuku,sparkling_water,38,4560
2021-09-27,MON,39,shinjuku,sports_drink,64,8320
2021-09-27,MON,39,ueno,apple_juice,64,7680
2021-09-27,MON,39,ueno,beer,37,7400
2021-09-27,MON,39,ueno,coffee,109,21800
2021-09-27,MON,39,ueno,fruit_juice,20,3000
2021-09-27,MON,39,ueno,milk,104,13520
2021-09-27,MON,39,ueno,mineral_water,138,13800
2021-09-27,MON,39,ueno,orange_juice,42,5040
2021-09-27,MON,39,ueno,soy_milk,72,8640
2021-09-27,MON,39,ueno,sparkling_water,25,3000
2021-09-27,MON,39,ueno,sports_drink,63,8190
2021-09-27,MON,39,yokohama,apple_juice,68,8160
2021-09-27,MON,39,yokohama,beer,31,6200
2021-09-27,MON,39,yokohama,coffee,98,19600
2021-09-27,MON,39,yokohama,fruit_juice,32,4800
2021-09-27,MON,39,yokohama,milk,90,11700
2021-09-27,MON,39,yokohama,mineral_water,117,11700
2021-09-27,MON,39,yokohama,orange_juice,45,5400
2021-09-27,MON,39,yokohama,soy_milk,64,7680
2021-09-27,MON,39,yokohama,sparkling_water,34,4080
2021-09-27,MON,39,yokohama,sports_drink,66,8580
2021-09-28,TUE,39,chiba,apple_juice,55,6600
2021-09-28,TUE,39,chiba,beer,21,4200
2021-09-28,TUE,39,chiba,coffee,91,18200
2021-09-28,TUE,39,chiba,fruit_juice,25,3750
2021-09-28,TUE,39,chiba,milk,63,8190
2021-09-28,TUE,39,chiba,mineral_water,103,10300
2021-09-28,TUE,39,chiba,orange_juice,38,4560
2021-09-28,TUE,39,chiba,soy_milk,37,4440
2021-09-28,TUE,39,chiba,sparkling_water,15,1800
2021-09-28,TUE,39,chiba,sports_drink,49,6370
2021-09-28,TUE,39,ginza,apple_juice,60,7200
2021-09-28,TUE,39,ginza,beer,35,7000
2021-09-28,TUE,39,ginza,coffee,118,23600
2021-09-28,TUE,39,ginza,fruit_juice,33,4950
2021-09-28,TUE,39,ginza,milk,129,16770
2021-09-28,TUE,39,ginza,mineral_water,129,12900
2021-09-28,TUE,39,ginza,orange_juice,50,6000
2021-09-28,TUE,39,ginza,soy_milk,81,9720
2021-09-28,TUE,39,ginza,sparkling_water,39,4680
2021-09-28,TUE,39,ginza,sports_drink,62,8060
2021-09-28,TUE,39,kobe,apple_juice,48,5760
2021-09-28,TUE,39,kobe,beer,34,6800
2021-09-28,TUE,39,kobe,coffee,69,13800
2021-09-28,TUE,39,kobe,fruit_juice,22,3300
2021-09-28,TUE,39,kobe,milk,91,11830
2021-09-28,TUE,39,kobe,mineral_water,98,9800
2021-09-28,TUE,39,kobe,orange_juice,27,3240
2021-09-28,TUE,39,kobe,soy_milk,60,7200
2021-09-28,TUE,39,kobe,sparkling_water,15,1800
2021-09-28,TUE,39,kobe,sports_drink,61,7930
2021-09-28,TUE,39,morioka,apple_juice,28,3360
2021-09-28,TUE,39,morioka,beer,17,3400
2021-09-28,TUE,39,morioka,coffee,51,10200
2021-09-28,TUE,39,morioka,fruit_juice,8,1200
2021-09-28,TUE,39,morioka,milk,60,7800
2021-09-28,TUE,39,morioka,mineral_water,54,5400
2021-09-28,TUE,39,morioka,orange_juice,21,2520
2021-09-28,TUE,39,morioka,soy_milk,27,3240
2021-09-28,TUE,39,morioka,sparkling_water,15,1800
2021-09-28,TUE,39,morioka,sports_drink,33,4290
2021-09-28,TUE,39,nagoya,apple_juice,44,5280
2021-09-28,TUE,39,nagoya,beer,23,4600
2021-09-28,TUE,39,nagoya,coffee,82,16400
2021-09-28,TUE,39,nagoya,fruit_juice,23,3450
2021-09-28,TUE,39,nagoya,milk,85,11050
2021-09-28,TUE,39,nagoya,mineral_water,104,10400
2021-09-28,TUE,39,nagoya,orange_juice,37,4440
2021-09-28,TUE,39,nagoya,soy_milk,54,6480
2021-09-28,TUE,39,nagoya,sparkling_water,13,1560
2021-09-28,TUE,39,nagoya,sports_drink,62,8060
2021-09-28,TUE,39,osaka,apple_juice,53,6360
2021-09-28,TUE,39,osaka,beer,36,7200
2021-09-28,TUE,39,osaka,coffee,98,19600
2021-09-28,TUE,39,osaka,fruit_juice,24,3600
2021-09-28,TUE,39,osaka,milk,110,14300
2021-09-28,TUE,39,osaka,mineral_water,128,12800
2021-09-28,TUE,39,osaka,orange_juice,53,6360
2021-09-28,TUE,39,osaka,soy_milk,45,5400
2021-09-28,TUE,39,osaka,sparkling_water,30,3600
2021-09-28,TUE,39,osaka,sports_drink,62,8060
2021-09-28,TUE,39,sendai,apple_juice,49,5880
2021-09-28,TUE,39,sendai,beer,33,6600
2021-09-28,TUE,39,sendai,coffee,79,15800
2021-09-28,TUE,39,sendai,fruit_juice,18,2700
2021-09-28,TUE,39,sendai,milk,71,9230
2021-09-28,TUE,39,sendai,mineral_water,74,7400
2021-09-28,TUE,39,sendai,orange_juice,32,3840
2021-09-28,TUE,39,sendai,soy_milk,36,4320
2021-09-28,TUE,39,sendai,sparkling_water,11,1320
2021-09-28,TUE,39,sendai,sports_drink,49,6370
2021-09-28,TUE,39,shinjuku,apple_juice,70,8400
2021-09-28,TUE,39,shinjuku,beer,41,8200
2021-09-28,TUE,39,shinjuku,coffee,128,25600
2021-09-28,TUE,39,shinjuku,fruit_juice,29,4350
2021-09-28,TUE,39,shinjuku,milk,118,15340
2021-09-28,TUE,39,shinjuku,mineral_water,148,14800
2021-09-28,TUE,39,shinjuku,orange_juice,42,5040
2021-09-28,TUE,39,shinjuku,soy_milk,67,8040
2021-09-28,TUE,39,shinjuku,sparkling_water,34,4080
2021-09-28,TUE,39,shinjuku,sports_drink,84,10920
2021-09-28,TUE,39,ueno,apple_juice,63,7560
2021-09-28,TUE,39,ueno,beer,37,7400
2021-09-28,TUE,39,ueno,coffee,111,22200
2021-09-28,TUE,39,ueno,fruit_juice,19,2850
2021-09-28,TUE,39,ueno,milk,114,14820
2021-09-28,TUE,39,ueno,mineral_water,145,14500
2021-09-28,TUE,39,ueno,orange_juice,57,6840
2021-09-28,TUE,39,ueno,soy_milk,55,6600
2021-09-28,TUE,39,ueno,sparkling_water,38,4560
2021-09-28,TUE,39,ueno,sports_drink,78,10140
2021-09-28,TUE,39,yokohama,apple_juice,54,6480
2021-09-28,TUE,39,yokohama,beer,33,6600
2021-09-28,TUE,39,yokohama,coffee,118,23600
2021-09-28,TUE,39,yokohama,fruit_juice,25,3750
2021-09-28,TUE,39,yokohama,milk,101,13130
2021-09-28,TUE,39,yokohama,mineral_water,112,11200
2021-09-28,TUE,39,yokohama,orange_juice,34,4080
2021-09-28,TUE,39,yokohama,soy_milk,73,8760
2021-09-28,TUE,39,yokohama,sparkling_water,23,2760
2021-09-28,TUE,39,yokohama,sports_drink,67,8710
2021-09-29,WED,39,chiba,apple_juice,37,4440
2021-09-29,WED,39,chiba,beer,29,5800
2021-09-29,WED,39,chiba,coffee,90,18000
2021-09-29,WED,39,chiba,fruit_juice,32,4800
2021-09-29,WED,39,chiba,milk,96,12480
2021-09-29,WED,39,chiba,mineral_water,93,9300
2021-09-29,WED,39,chiba,orange_juice,37,4440
2021-09-29,WED,39,chiba,soy_milk,46,5520
2021-09-29,WED,39,chiba,sparkling_water,18,2160
2021-09-29,WED,39,chiba,sports_drink,47,6110
2021-09-29,WED,39,ginza,apple_juice,74,8880
2021-09-29,WED,39,ginza,beer,39,7800
2021-09-29,WED,39,ginza,coffee,123,24600
2021-09-29,WED,39,ginza,fruit_juice,30,4500
2021-09-29,WED,39,ginza,milk,153,19890
2021-09-29,WED,39,ginza,mineral_water,148,14800
2021-09-29,WED,39,ginza,orange_juice,51,6120
2021-09-29,WED,39,ginza,soy_milk,72,8640
2021-09-29,WED,39,ginza,sparkling_water,38,4560
2021-09-29,WED,39,ginza,sports_drink,78,10140
2021-09-29,WED,39,kobe,apple_juice,51,6120
2021-09-29,WED,39,kobe,beer,36,7200
2021-09-29,WED,39,kobe,coffee,68,13600
2021-09-29,WED,39,kobe,fruit_juice,19,2850
2021-09-29,WED,39,kobe,milk,84,10920
2021-09-29,WED,39,kobe,mineral_water,96,9600
2021-09-29,WED,39,kobe,orange_juice,32,3840
2021-09-29,WED,39,kobe,soy_milk,64,7680
2021-09-29,WED,39,kobe,sparkling_water,26,3120
2021-09-29,WED,39,kobe,sports_drink,61,7930
2021-09-29,WED,39,morioka,apple_juice,31,3720
2021-09-29,WED,39,morioka,beer,24,4800
2021-09-29,WED,39,morioka,coffee,66,13200
2021-09-29,WED,39,morioka,fruit_juice,12,1800
2021-09-29,WED,39,morioka,milk,50,6500
2021-09-29,WED,39,morioka,mineral_water,57,5700
2021-09-29,WED,39,morioka,orange_juice,22,2640
2021-09-29,WED,39,morioka,soy_milk,33,3960
2021-09-29,WED,39,morioka,sparkling_water,9,1080
2021-09-29,WED,39,morioka,sports_drink,31,4030
2021-09-29,WED,39,nagoya,apple_juice,52,6240
2021-09-29,WED,39,nagoya,beer,32,6400
2021-09-29,WED,39,nagoya,coffee,86,17200
2021-09-29,WED,39,nagoya,fruit_juice,28,4200
2021-09-29,WED,39,nagoya,milk,104,13520
2021-09-29,WED,39,nagoya,mineral_water,94,9400
2021-09-29,WED,39,nagoya,orange_juice,35,4200
2021-09-29,WED,39,nagoya,soy_milk,54,6480
2021-09-29,WED,39,nagoya,sparkling_water,25,3000
2021-09-29,WED,39,nagoya,sports_drink,59,7670
2021-09-29,WED,39,osaka,apple_juice,72,8640
2021-09-29,WED,39,osaka,beer,55,11000
2021-09-29,WED,39,osaka,coffee,132,26400
2021-09-29,WED,39,osaka,fruit_juice,21,3150
2021-09-29,WED,39,osaka,milk,113,14690
2021-09-29,WED,39,osaka,mineral_water,144,14400
2021-09-29,WED,39,osaka,orange_juice,50,6000
2021-09-29,WED,39,osaka,soy_milk,73,8760
2021-09-29,WED,39,osaka,sparkling_water,32,3840
2021-09-29,WED,39,osaka,sports_drink,84,10920
2021-09-29,WED,39,sendai,apple_juice,47,5640
2021-09-29,WED,39,sendai,beer,32,6400
2021-09-29,WED,39,sendai,coffee,84,16800
2021-09-29,WED,39,sendai,fruit_juice,21,3150
2021-09-29,WED,39,sendai,milk,74,9620
2021-09-29,WED,39,sendai,mineral_water,70,7000
2021-09-29,WED,39,sendai,orange_juice,32,3840
2021-09-29,WED,39,sendai,soy_milk,40,4800
2021-09-29,WED,39,sendai,sparkling_water,26,3120
2021-09-29,WED,39,sendai,sports_drink,45,5850
2021-09-29,WED,39,shinjuku,apple_juice,76,9120
2021-09-29,WED,39,shinjuku,beer,37,7400
2021-09-29,WED,39,shinjuku,coffee,141,28200
2021-09-29,WED,39,shinjuku,fruit_juice,42,6300
2021-09-29,WED,39,shinjuku,milk,119,15470
2021-09-29,WED,39,shinjuku,mineral_water,156,15600
2021-09-29,WED,39,shinjuku,orange_juice,59,7080
2021-09-29,WED,39,shinjuku,soy_milk,81,9720
2021-09-29,WED,39,shinjuku,sparkling_water,25,3000
2021-09-29,WED,39,shinjuku,sports_drink,102,13260
2021-09-29,WED,39,ueno,apple_juice,66,7920
2021-09-29,WED,39,ueno,beer,33,6600
2021-09-29,WED,39,ueno,coffee,140,28000
2021-09-29,WED,39,ueno,fruit_juice,22,3300
2021-09-29,WED,39,ueno,milk,116,15080
2021-09-29,WED,39,ueno,mineral_water,109,10900
2021-09-29,WED,39,ueno,orange_juice,49,5880
2021-09-29,WED,39,ueno,soy_milk,78,9360
2021-09-29,WED,39,ueno,sparkling_water,25,3000
2021-09-29,WED,39,ueno,sports_drink,73,9490
2021-09-29,WED,39,yokohama,apple_juice,61,7320
2021-09-29,WED,39,yokohama,beer,35,7000
2021-09-29,WED,39,yokohama,coffee,127,25400
2021-09-29,WED,39,yokohama,fruit_juice,33,4950
2021-09-29,WED,39,yokohama,milk,125,16250
2021-09-29,WED,39,yokohama,mineral_water,140,14000
2021-09-29,WED,39,yokohama,orange_juice,40,4800
2021-09-29,WED,39,yokohama,soy_milk,60,7200
2021-09-29,WED,39,yokohama,sparkling_water,30,3600
2021-09-29,WED,39,yokohama,sports_drink,78,10140
2021-09-30,THU,39,chiba,apple_juice,51,6120
2021-09-30,THU,39,chiba,beer,34,6800
2021-09-30,THU,39,chiba,coffee,83,16600
2021-09-30,THU,39,chiba,fruit_juice,17,2550
2021-09-30,THU,39,chiba,milk,107,13910
2021-09-30,THU,39,chiba,mineral_water,99,9900
2021-09-30,THU,39,chiba,orange_juice,38,4560
2021-09-30,THU,39,chiba,soy_milk,37,4440
2021-09-30,THU,39,chiba,sparkling_water,16,1920
2021-09-30,THU,39,chiba,sports_drink,48,6240
2021-09-30,THU,39,ginza,apple_juice,79,9480
2021-09-30,THU,39,ginza,beer,51,10200
2021-09-30,THU,39,ginza,coffee,123,24600
2021-09-30,THU,39,ginza,fruit_juice,25,3750
2021-09-30,THU,39,ginza,milk,121,15730
2021-09-30,THU,39,ginza,mineral_water,152,15200
2021-09-30,THU,39,ginza,orange_juice,58,6960
2021-09-30,THU,39,ginza,soy_milk,69,8280
2021-09-30,THU,39,ginza,sparkling_water,39,4680
2021-09-30,THU,39,ginza,sports_drink,78,10140
2021-09-30,THU,39,kobe,apple_juice,52,6240
2021-09-30,THU,39,kobe,beer,38,7600
2021-09-30,THU,39,kobe,coffee,83,16600
2021-09-30,THU,39,kobe,fruit_juice,28,4200
2021-09-30,THU,39,kobe,milk,113,14690
2021-09-30,THU,39,kobe,mineral_water,117,11700
2021-09-30,THU,39,kobe,orange_juice,39,4680
2021-09-30,THU,39,kobe,soy_milk,46,5520
2021-09-30,THU,39,kobe,sparkling_water,25,3000
2021-09-30,THU,39,kobe,sports_drink,75,9750
2021-09-30,THU,39,morioka,apple_juice,27,3240
2021-09-30,THU,39,morioka,beer,17,3400
2021-09-30,THU,39,morioka,coffee,51,10200
2021-09-30,THU,39,morioka,fruit_juice,12,1800
2021-09-30,THU,39,morioka,milk,69,8970
2021-09-30,THU,39,morioka,mineral_water,79,7900
2021-09-30,THU,39,morioka,orange_juice,27,3240
2021-09-30,THU,39,morioka,soy_milk,42,5040
2021-09-30,THU,39,morioka,sparkling_water,16,1920
2021-09-30,THU,39,morioka,sports_drink,40,5200
2021-09-30,THU,39,nagoya,apple_juice,63,7560
2021-09-30,THU,39,nagoya,beer,34,6800
2021-09-30,THU,39,nagoya,coffee,105,21000
2021-09-30,THU,39,nagoya,fruit_juice,30,4500
2021-09-30,THU,39,nagoya,milk,100,13000
2021-09-30,THU,39,nagoya,mineral_water,117,11700
2021-09-30,THU,39,nagoya,orange_juice,48,5760
2021-09-30,THU,39,nagoya,soy_milk,55,6600
2021-09-30,THU,39,nagoya,sparkling_water,25,3000
2021-09-30,THU,39,nagoya,sports_drink,70,9100
2021-09-30,THU,39,osaka,apple_juice,62,7440
2021-09-30,THU,39,osaka,beer,45,9000
2021-09-30,THU,39,osaka,coffee,125,25000
2021-09-30,THU,39,osaka,fruit_juice,28,4200
2021-09-30,THU,39,osaka,milk,120,15600
2021-09-30,THU,39,osaka,mineral_water,138,13800
2021-09-30,THU,39,osaka,orange_juice,59,7080
2021-09-30,THU,39,osaka,soy_milk,78,9360
2021-09-30,THU,39,osaka,sparkling_water,32,3840
2021-09-30,THU,39,osaka,sports_drink,95,12350
2021-09-30,THU,39,sendai,apple_juice,42,5040
2021-09-30,THU,39,sendai,beer,35,7000
2021-09-30,THU,39,sendai,coffee,73,14600
2021-09-30,THU,39,sendai,fruit_juice,17,2550
2021-09-30,THU,39,sendai,milk,87,11310
2021-09-30,THU,39,sendai,mineral_water,94,9400
2021-09-30,THU,39,sendai,orange_juice,44,5280
2021-09-30,THU,39,sendai,soy_milk,60,7200
2021-09-30,THU,39,sendai,sparkling_water,20,2400
2021-09-30,THU,39,sendai,sports_drink,53,6890
2021-09-30,THU,39,shinjuku,apple_juice,76,9120
2021-09-30,THU,39,shinjuku,beer,49,9800
2021-09-30,THU,39,shinjuku,coffee,127,25400
2021-09-30,THU,39,shinjuku,fruit_juice,32,4800
2021-09-30,THU,39,shinjuku,milk,159,20670
2021-09-30,THU,39,shinjuku,mineral_water,130,13000
2021-09-30,THU,39,shinjuku,orange_juice,56,6720
2021-09-30,THU,39,shinjuku,soy_milk,73,8760
2021-09-30,THU,39,shinjuku,sparkling_water,27,3240
2021-09-30,THU,39,shinjuku,sports_drink,86,11180
2021-09-30,THU,39,ueno,apple_juice,66,7920
2021-09-30,THU,39,ueno,beer,31,6200
2021-09-30,THU,39,ueno,coffee,128,25600
2021-09-30,THU,39,ueno,fruit_juice,32,4800
2021-09-30,THU,39,ueno,milk,127,16510
2021-09-30,THU,39,ueno,mineral_water,156,15600
2021-09-30,THU,39,ueno,orange_juice,51,6120
2021-09-30,THU,39,ueno,soy_milk,76,9120
2021-09-30,THU,39,ueno,sparkling_water,33,3960
2021-09-30,THU,39,ueno,sports_drink,78,10140
2021-09-30,THU,39,yokohama,apple_juice,74,8880
2021-09-30,THU,39,yokohama,beer,43,8600
2021-09-30,THU,39,yokohama,coffee,134,26800
2021-09-30,THU,39,yokohama,fruit_juice,36,5400
2021-09-30,THU,39,yokohama,milk,147,19110
2021-09-30,THU,39,yokohama,mineral_water,129,12900
2021-09-30,THU,39,yokohama,orange_juice,42,5040
2021-09-30,THU,39,yokohama,soy_milk,51,6120
2021-09-30,THU,39,yokohama,sparkling_water,31,3720
2021-09-30,THU,39,yokohama,sports_drink,77,10010
2021-10-01,FRI,39,chiba,apple_juice,58,6960
2021-10-01,FRI,39,chiba,beer,25,5000
2021-10-01,FRI,39,chiba,coffee,103,20600
2021-10-01,FRI,39,chiba,fruit_juice,21,3150
2021-10-01,FRI,39,chiba,milk,91,11830
2021-10-01,FRI,39,chiba,mineral_water,85,8500
2021-10-01,FRI,39,chiba,orange_juice,34,4080
2021-10-01,FRI,39,chiba,soy_milk,40,4800
2021-10-01,FRI,39,chiba,sparkling_water,32,3840
2021-10-01,FRI,39,chiba,sports_drink,58,7540
2021-10-01,FRI,39,ginza,apple_juice,82,9840
2021-10-01,FRI,39,ginza,beer,63,12600
2021-10-01,FRI,39,ginza,coffee,136,27200
2021-10-01,FRI,39,ginza,fruit_juice,40,6000
2021-10-01,FRI,39,ginza,milk,123,15990
2021-10-01,FRI,39,ginza,mineral_water,146,14600
2021-10-01,FRI,39,ginza,orange_juice,56,6720
2021-10-01,FRI,39,ginza,soy_milk,46,5520
2021-10-01,FRI,39,ginza,sparkling_water,46,5520
2021-10-01,FRI,39,ginza,sports_drink,79,10270
2021-10-01,FRI,39,kobe,apple_juice,51,6120
2021-10-01,FRI,39,kobe,beer,29,5800
2021-10-01,FRI,39,kobe,coffee,98,19600
2021-10-01,FRI,39,kobe,fruit_juice,25,3750
2021-10-01,FRI,39,kobe,milk,105,13650
2021-10-01,FRI,39,kobe,mineral_water,124,12400
2021-10-01,FRI,39,kobe,orange_juice,44,5280
2021-10-01,FRI,39,kobe,soy_milk,46,5520
2021-10-01,FRI,39,kobe,sparkling_water,24,2880
2021-10-01,FRI,39,kobe,sports_drink,53,6890
2021-10-01,FRI,39,morioka,apple_juice,26,3120
2021-10-01,FRI,39,morioka,beer,21,4200
2021-10-01,FRI,39,morioka,coffee,52,10400
2021-10-01,FRI,39,morioka,fruit_juice,17,2550
2021-10-01,FRI,39,morioka,milk,49,6370
2021-10-01,FRI,39,morioka,mineral_water,69,6900
2021-10-01,FRI,39,morioka,orange_juice,27,3240
2021-10-01,FRI,39,morioka,soy_milk,42,5040
2021-10-01,FRI,39,morioka,sparkling_water,10,1200
2021-10-01,FRI,39,morioka,sports_drink,42,5460
2021-10-01,FRI,39,nagoya,apple_juice,48,5760
2021-10-01,FRI,39,nagoya,beer,35,7000
2021-10-01,FRI,39,nagoya,coffee,94,18800
2021-10-01,FRI,39,nagoya,fruit_juice,21,3150
