date,day_of_week,week_of_year,store,item,sales,total_sales_amount
2020-10-01,THU,40,kobe,sports_drink,56,7280
2020-10-01,THU,40,morioka,apple_juice,28,3360
2020-10-01,THU,40,morioka,beer,18,3600
2020-10-01,THU,40,morioka,coffee,54,10800
2020-10-01,THU,40,morioka,fruit_juice,11,1650
2020-10-01,THU,40,morioka,milk,60,7800
2020-10-01,THU,40,morioka,mineral_water,68,6800
2020-10-01,THU,40,morioka,orange_juice,31,3720
2020-10-01,THU,40,morioka,soy_milk,15,1800
2020-10-01,THU,40,morioka,sparkling_water,22,2640
2020-10-01,THU,40,morioka,sports_drink,43,5590
2020-10-01,THU,40,nagoya,apple_juice,62,7440
2020-10-01,THU,40,nagoya,beer,37,7400
2020-10-01,THU,40,nagoya,coffee,76,15200
2020-10-01,THU,40,nagoya,fruit_juice,25,3750
2020-10-01,THU,40,nagoya,milk,76,9880
2020-10-01,THU,40,nagoya,mineral_water,84,8400
2020-10-01,THU,40,nagoya,orange_juice,38,4560
2020-10-01,THU,40,nagoya,soy_milk,35,4200
2020-10-01,THU,40,nagoya,sparkling_water,27,3240
2020-10-01,THU,40,nagoya,sports_drink,67,8710
2020-10-01,THU,40,osaka,apple_juice,81,9720
2020-10-01,THU,40,osaka,beer,37,7400
2020-10-01,THU,40,osaka,coffee,115,23000
2020-10-01,THU,40,osaka,fruit_juice,28,4200
2020-10-01,THU,40,osaka,milk,144,18720
2020-10-01,THU,40,osaka,mineral_water,142,14200
2020-10-01,THU,40,osaka,orange_juice,51,6120
2020-10-01,THU,40,osaka,soy_milk,64,7680
2020-10-01,THU,40,osaka,sparkling_water,29,3480
2020-10-01,THU,40,osaka,sports_drink,72,9360
2020-10-01,THU,40,sendai,apple_juice,58,6960
2020-10-01,THU,40,sendai,beer,21,4200
2020-10-01,THU,40,sendai,coffee,73,14600
2020-10-01,THU,40,sendai,fruit_juice,13,1950
2020-10-01,THU,40,sendai,milk,78,10140
2020-10-01,THU,40,sendai,mineral_water,108,10800
2020-10-01,THU,40,sendai,orange_juice,45,5400
2020-10-01,THU,40,sendai,soy_milk,21,2520
2020-10-01,THU,40,sendai,sparkling_water,20,2400
2020-10-01,THU,40,sendai,sports_drink,48,6240
2020-10-01,THU,40,shinjuku,apple_juice,79,9480
2020-10-01,THU,40,shinjuku,beer,42,8400
2020-10-01,THU,40,shinjuku,coffee,138,27600
2020-10-01,THU,40,shinjuku,fruit_juice,22,3300
2020-10-01,THU,40,shinjuku,milk,147,19110
2020-10-01,THU,40,shinjuku,mineral_water,169,16900
2020-10-01,THU,40,shinjuku,orange_juice,63,7560
2020-10-01,THU,40,shinjuku,soy_milk,65,7800
2020-10-01,THU,40,shinjuku,sparkling_water,26,3120
2020-10-01,THU,40,shinjuku,sports_drink,78,10140
2020-10-01,THU,40,ueno,apple_juice,65,7800
2020-10-01,THU,40,ueno,beer,40,8000
2020-10-01,THU,40,ueno,coffee,127,25400
2020-10-01,THU,40,ueno,fruit_juice,24,3600
2020-10-01,THU,40,ueno,milk,135,17550
2020-10-01,THU,40,ueno,mineral_water,115,11500
2020-10-01,THU,40,ueno,orange_juice,43,5160
2020-10-01,THU,40,ueno,soy_milk,65,7800
2020-10-01,THU,40,ueno,sparkling_water,33,3960
2020-10-01,THU,40,ueno,sports_drink,81,10530
2020-10-01,THU,40,yokohama,apple_juice,72,8640
2020-10-01,THU,40,yokohama,beer,27,5400
2020-10-01,THU,40,yokohama,coffee,99,19800
2020-10-01,THU,40,yokohama,fruit_juice,15,2250
2020-10-01,THU,40,yokohama,milk,113,14690
2020-10-01,THU,40,yokohama,mineral_water,97,9700
2020-10-01,THU,40,yokohama,orange_juice,39,4680
2020-10-01,THU,40,yokohama,soy_milk,35,4200
2020-10-01,THU,40,yokohama,sparkling_water,27,3240
2020-10-01,THU,40,yokohama,sports_drink,67,8710
2020-10-02,FRI,40,chiba,apple_juice,50,6000
2020-10-02,FRI,40,chiba,beer,24,4800
2020-10-02,FRI,40,chiba,coffee,78,15600
2020-10-02,FRI,40,chiba,fruit_juice,20,3000
2020-10-02,FRI,40,chiba,milk,76,9880
2020-10-02,FRI,40,chiba,mineral_water,79,7900
2020-10-02,FRI,40,chiba,orange_juice,43,5160
2020-10-02,FRI,40,chiba,soy_milk,74,8880
2020-10-02,FRI,40,chiba,sparkling_water,30,3600
2020-10-02,FRI,40,chiba,sports_drink,58,7540
2020-10-02,FRI,40,ginza,apple_juice,99,11880
2020-10-02,FRI,40,ginza,beer,47,9400
2020-10-02,FRI,40,ginza,coffee,141,28200
2020-10-02,FRI,40,ginza,fruit_juice,31,4650
2020-10-02,FRI,40,ginza,milk,146,18980
2020-10-02,FRI,40,ginza,mineral_water,153,15300
2020-10-02,FRI,40,ginza,orange_juice,50,6000
2020-10-02,FRI,40,ginza,soy_milk,60,7200
2020-10-02,FRI,40,ginza,sparkling_water,35,4200
2020-10-02,FRI,40,ginza,sports_drink,108,14040
2020-10-02,FRI,40,kobe,apple_juice,61,7320
2020-10-02,FRI,40,kobe,beer,32,6400
2020-10-02,FRI,40,kobe,coffee,90,18000
2020-10-02,FRI,40,kobe,fruit_juice,19,2850
2020-10-02,FRI,40,kobe,milk,86,11180
2020-10-02,FRI,40,kobe,mineral_water,96,9600
2020-10-02,FRI,40,kobe,orange_juice,34,4080
2020-10-02,FRI,40,kobe,soy_milk,46,5520
2020-10-02,FRI,40,kobe,sparkling_water,22,2640
2020-10-02,FRI,40,kobe,sports_drink,68,8840
2020-10-02,FRI,40,morioka,apple_juice,32,3840
2020-10-02,FRI,40,morioka,beer,25,5000
2020-10-02,FRI,40,morioka,coffee,62,12400
2020-10-02,FRI,40,morioka,fruit_juice,12,1800
2020-10-02,FRI,40,morioka,milk,70,9100
2020-10-02,FRI,40,morioka,mineral_water,70,7000
2020-10-02,FRI,40,morioka,orange_juice,24,2880
2020-10-02,FRI,40,morioka,soy_milk,36,4320
2020-10-02,FRI,40,morioka,sparkling_water,17,2040
2020-10-02,FRI,40,morioka,sports_drink,45,5850
2020-10-02,FRI,40,nagoya,apple_juice,57,6840
2020-10-02,FRI,40,nagoya,beer,27,5400
2020-10-02,FRI,40,nagoya,coffee,92,18400
2020-10-02,FRI,40,nagoya,fruit_juice,26,3900
2020-10-02,FRI,40,nagoya,milk,108,14040
2020-10-02,FRI,40,nagoya,mineral_water,121,12100
2020-10-02,FRI,40,nagoya,orange_juice,48,5760
2020-10-02,FRI,40,nagoya,soy_milk,42,5040
2020-10-02,FRI,40,nagoya,sparkling_water,22,2640
2020-10-02,FRI,40,nagoya,sports_drink,75,9750
2020-10-02,FRI,40,osaka,apple_juice,58,6960
2020-10-02,FRI,40,osaka,beer,35,7000
2020-10-02,FRI,40,osaka,coffee,107,21400
2020-10-02,FRI,40,osaka,fruit_juice,38,5700
2020-10-02,FRI,40,osaka,milk,121,15730
2020-10-02,FRI,40,osaka,mineral_water,158,15800
2020-10-02,FRI,40,osaka,orange_juice,57,6840
2020-10-02,FRI,40,osaka,soy_milk,58,6960
2020-10-02,FRI,40,osaka,sparkling_water,40,4800
2020-10-02,FRI,40,osaka,sports_drink,86,11180
2020-10-02,FRI,40,sendai,apple_juice,58,6960
2020-10-02,FRI,40,sendai,beer,27,5400
2020-10-02,FRI,40,sendai,coffee,65,13000
2020-10-02,FRI,40,sendai,fruit_juice,12,1800
2020-10-02,FRI,40,sendai,milk,93,12090
2020-10-02,FRI,40,sendai,mineral_water,85,8500
2020-10-02,FRI,40,sendai,orange_juice,20,2400
2020-10-02,FRI,40,sendai,soy_milk,46,5520
2020-10-02,FRI,40,sendai,sparkling_water,25,3000
2020-10-02,FRI,40,sendai,sports_drink,64,8320
2020-10-02,FRI,40,shinjuku,apple_juice,87,10440
2020-10-02,FRI,40,shinjuku,beer,40,8000
2020-10-02,FRI,40,shinjuku,coffee,131,26200
2020-10-02,FRI,40,shinjuku,fruit_juice,39,5850
2020-10-02,FRI,40,shinjuku,milk,152,19760
2020-10-02,FRI,40,shinjuku,mineral_water,157,15700
2020-10-02,FRI,40,shinjuku,orange_juice,49,5880
2020-10-02,FRI,40,shinjuku,soy_milk,78,9360
2020-10-02,FRI,40,shinjuku,sparkling_water,34,4080
2020-10-02,FRI,40,shinjuku,sports_drink,104,13520
2020-10-02,FRI,40,ueno,apple_juice,64,7680
2020-10-02,FRI,40,ueno,beer,37,7400
2020-10-02,FRI,40,ueno,coffee,116,23200
2020-10-02,FRI,40,ueno,fruit_juice,32,4800
2020-10-02,FRI,40,ueno,milk,103,13390
2020-10-02,FRI,40,ueno,mineral_water,141,14100
2020-10-02,FRI,40,ueno,orange_juice,58,6960
2020-10-02,FRI,40,ueno,soy_milk,75,9000
2020-10-02,FRI,40,ueno,sparkling_water,31,3720
2020-10-02,FRI,40,ueno,sports_drink,93,12090
2020-10-02,FRI,40,yokohama,apple_juice,71,8520
2020-10-02,FRI,40,yokohama,beer,45,9000
2020-10-02,FRI,40,yokohama,coffee,121,24200
2020-10-02,FRI,40,yokohama,fruit_juice,24,3600
2020-10-02,FRI,40,yokohama,milk,112,14560
2020-10-02,FRI,40,yokohama,mineral_water,128,12800
2020-10-02,FRI,40,yokohama,orange_juice,48,5760
2020-10-02,FRI,40,yokohama,soy_milk,50,6000
2020-10-02,FRI,40,yokohama,sparkling_water,32,3840
2020-10-02,FRI,40,yokohama,sports_drink,72,9360
2020-10-03,SAT,40,chiba,apple_juice,36,4320
2020-10-03,SAT,40,chiba,beer,23,4600
2020-10-03,SAT,40,chiba,coffee,40,8000
2020-10-03,SAT,40,chiba,fruit_juice,12,1800
2020-10-03,SAT,40,chiba,milk,70,9100
2020-10-03,SAT,40,chiba,mineral_water,53,5300
2020-10-03,SAT,40,chiba,orange_juice,28,3360
2020-10-03,SAT,40,chiba,soy_milk,29,3480
2020-10-03,SAT,40,chiba,sparkling_water,17,2040
2020-10-03,SAT,40,chiba,sports_drink,50,6500
2020-10-03,SAT,40,ginza,apple_juice,51,6120
2020-10-03,SAT,40,ginza,beer,34,6800
2020-10-03,SAT,40,ginza,coffee,67,13400
2020-10-03,SAT,40,ginza,fruit_juice,27,4050
2020-10-03,SAT,40,ginza,milk,90,11700
2020-10-03,SAT,40,ginza,mineral_water,74,7400
2020-10-03,SAT,40,ginza,orange_juice,37,4440
2020-10-03,SAT,40,ginza,soy_milk,49,5880
2020-10-03,SAT,40,ginza,sparkling_water,23,2760
2020-10-03,SAT,40,ginza,sports_drink,70,9100
2020-10-03,SAT,40,kobe,apple_juice,37,4440
2020-10-03,SAT,40,kobe,beer,31,6200
2020-10-03,SAT,40,kobe,coffee,35,7000
2020-10-03,SAT,40,kobe,fruit_juice,16,2400
2020-10-03,SAT,40,kobe,milk,57,7410
2020-10-03,SAT,40,kobe,mineral_water,39,3900
2020-10-03,SAT,40,kobe,orange_juice,24,2880
2020-10-03,SAT,40,kobe,soy_milk,30,3600
2020-10-03,SAT,40,kobe,sparkling_water,14,1680
2020-10-03,SAT,40,kobe,sports_drink,51,6630
2020-10-03,SAT,40,morioka,apple_juice,17,2040
2020-10-03,SAT,40,morioka,beer,18,3600
2020-10-03,SAT,40,morioka,coffee,28,5600
2020-10-03,SAT,40,morioka,fruit_juice,12,1800
2020-10-03,SAT,40,morioka,milk,51,6630
2020-10-03,SAT,40,morioka,mineral_water,36,3600
2020-10-03,SAT,40,morioka,orange_juice,25,3000
2020-10-03,SAT,40,morioka,soy_milk,15,1800
2020-10-03,SAT,40,morioka,sparkling_water,9,1080
2020-10-03,SAT,40,morioka,sports_drink,35,4550
2020-10-03,SAT,40,nagoya,apple_juice,35,4200
2020-10-03,SAT,40,nagoya,beer,27,5400
2020-10-03,SAT,40,nagoya,coffee,62,12400
2020-10-03,SAT,40,nagoya,fruit_juice,20,3000
2020-10-03,SAT,40,nagoya,milk,68,8840
2020-10-03,SAT,40,nagoya,mineral_water,54,5400
2020-10-03,SAT,40,nagoya,orange_juice,30,3600
2020-10-03,SAT,40,nagoya,soy_milk,25,3000
2020-10-03,SAT,40,nagoya,sparkling_water,19,2280
2020-10-03,SAT,40,nagoya,sports_drink,63,8190
2020-10-03,SAT,40,osaka,apple_juice,42,5040
2020-10-03,SAT,40,osaka,beer,41,8200
2020-10-03,SAT,40,osaka,coffee,66,13200
2020-10-03,SAT,40,osaka,fruit_juice,8,1200
2020-10-03,SAT,40,osaka,milk,80,10400
2020-10-03,SAT,40,osaka,mineral_water,70,7000
2020-10-03,SAT,40,osaka,orange_juice,36,4320
2020-10-03,SAT,40,osaka,soy_milk,40,4800
2020-10-03,SAT,40,osaka,sparkling_water,29,3480
2020-10-03,SAT,40,osaka,sports_drink,56,7280
2020-10-03,SAT,40,sendai,apple_juice,32,3840
2020-10-03,SAT,40,sendai,beer,24,4800
2020-10-03,SAT,40,sendai,coffee,45,9000
2020-10-03,SAT,40,sendai,fruit_juice,19,2850
2020-10-03,SAT,40,sendai,milk,59,7670
2020-10-03,SAT,40,sendai,mineral_water,51,5100
2020-10-03,SAT,40,sendai,orange_juice,24,2880
2020-10-03,SAT,40,sendai,soy_milk,36,4320
2020-10-03,SAT,40,sendai,sparkling_water,20,2400
2020-10-03,SAT,40,sendai,sports_drink,34,4420
2020-10-03,SAT,40,shinjuku,apple_juice,47,5640
2020-10-03,SAT,40,shinjuku,beer,37,7400
2020-10-03,SAT,40,shinjuku,coffee,80,16000
2020-10-03,SAT,40,shinjuku,fruit_juice,24,3600
2020-10-03,SAT,40,shinjuku,milk,91,11830
2020-10-03,SAT,40,shinjuku,mineral_water,88,8800
2020-10-03,SAT,40,shinjuku,orange_juice,32,3840
2020-10-03,SAT,40,shinjuku,soy_milk,56,6720
2020-10-03,SAT,40,shinjuku,sparkling_water,19,2280
2020-10-03,SAT,40,shinjuku,sports_drink,70,9100
2020-10-03,SAT,40,ueno,apple_juice,55,6600
2020-10-03,SAT,40,ueno,beer,41,8200
2020-10-03,SAT,40,ueno,coffee,56,11200
2020-10-03,SAT,40,ueno,fruit_juice,17,2550
2020-10-03,SAT,40,ueno,milk,93,12090
2020-10-03,SAT,40,ueno,mineral_water,69,6900
2020-10-03,SAT,40,ueno,orange_juice,39,4680
2020-10-03,SAT,40,ueno,soy_milk,29,3480
2020-10-03,SAT,40,ueno,sparkling_water,35,4200
2020-10-03,SAT,40,ueno,sports_drink,63,8190
2020-10-03,SAT,40,yokohama,apple_juice,54,6480
2020-10-03,SAT,40,yokohama,beer,41,8200
2020-10-03,SAT,40,yokohama,coffee,50,10000
2020-10-03,SAT,40,yokohama,fruit_juice,19,2850
2020-10-03,SAT,40,yokohama,milk,83,10790
2020-10-03,SAT,40,yokohama,mineral_water,52,5200
2020-10-03,SAT,40,yokohama,orange_juice,23,2760
2020-10-03,SAT,40,yokohama,soy_milk,40,4800
2020-10-03,SAT,40,yokohama,sparkling_water,21,2520
2020-10-03,SAT,40,yokohama,sports_drink,63,8190
2020-10-04,SUN,40,chiba,apple_juice,36,4320
2020-10-04,SUN,40,chiba,beer,20,4000
2020-10-04,SUN,40,chiba,coffee,49,9800
2020-10-04,SUN,40,chiba,fruit_juice,9,1350
2020-10-04,SUN,40,chiba,milk,65,8450
2020-10-04,SUN,40,chiba,mineral_water,49,4900
2020-10-04,SUN,40,chiba,orange_juice,26,3120
2020-10-04,SUN,40,chiba,soy_milk,39,4680
2020-10-04,SUN,40,chiba,sparkling_water,20,2400
2020-10-04,SUN,40,chiba,sports_drink,69,8970
2020-10-04,SUN,40,ginza,apple_juice,59,7080
2020-10-04,SUN,40,ginza,beer,34,6800
2020-10-04,SUN,40,ginza,coffee,83,16600
2020-10-04,SUN,40,ginza,fruit_juice,27,4050
2020-10-04,SUN,40,ginza,milk,90,11700
2020-10-04,SUN,40,ginza,mineral_water,100,10000
2020-10-04,SUN,40,ginza,orange_juice,53,6360
2020-10-04,SUN,40,ginza,soy_milk,39,4680
2020-10-04,SUN,40,ginza,sparkling_water,19,2280
2020-10-04,SUN,40,ginza,sports_drink,72,9360
2020-10-04,SUN,40,kobe,apple_juice,52,6240
2020-10-04,SUN,40,kobe,beer,27,5400
2020-10-04,SUN,40,kobe,coffee,52,10400
2020-10-04,SUN,40,kobe,fruit_juice,23,3450
2020-10-04,SUN,40,kobe,milk,63,8190
2020-10-04,SUN,40,kobe,mineral_water,75,7500
2020-10-04,SUN,40,kobe,orange_juice,32,3840
2020-10-04,SUN,40,kobe,soy_milk,39,4680
2020-10-04,SUN,40,kobe,sparkling_water,28,3360
2020-10-04,SUN,40,kobe,sports_drink,59,7670
2020-10-04,SUN,40,morioka,apple_juice,32,3840
2020-10-04,SUN,40,morioka,beer,17,3400
2020-10-04,SUN,40,morioka,coffee,48,9600
2020-10-04,SUN,40,morioka,fruit_juice,12,1800
2020-10-04,SUN,40,morioka,milk,58,7540
2020-10-04,SUN,40,morioka,mineral_water,44,4400
2020-10-04,SUN,40,morioka,orange_juice,18,2160
2020-10-04,SUN,40,morioka,soy_milk,19,2280
2020-10-04,SUN,40,morioka,sparkling_water,17,2040
2020-10-04,SUN,40,morioka,sports_drink,34,4420
2020-10-04,SUN,40,nagoya,apple_juice,45,5400
2020-10-04,SUN,40,nagoya,beer,29,5800
2020-10-04,SUN,40,nagoya,coffee,51,10200
2020-10-04,SUN,40,nagoya,fruit_juice,28,4200
2020-10-04,SUN,40,nagoya,milk,73,9490
2020-10-04,SUN,40,nagoya,mineral_water,69,6900
2020-10-04,SUN,40,nagoya,orange_juice,24,2880
2020-10-04,SUN,40,nagoya,soy_milk,51,6120
2020-10-04,SUN,40,nagoya,sparkling_water,25,3000
2020-10-04,SUN,40,nagoya,sports_drink,50,6500
2020-10-04,SUN,40,osaka,apple_juice,63,7560
2020-10-04,SUN,40,osaka,beer,29,5800
2020-10-04,SUN,40,osaka,coffee,72,14400
2020-10-04,SUN,40,osaka,fruit_juice,22,3300
2020-10-04,SUN,40,osaka,milk,126,16380
2020-10-04,SUN,40,osaka,mineral_water,81,8100
2020-10-04,SUN,40,osaka,orange_juice,38,4560
2020-10-04,SUN,40,osaka,soy_milk,46,5520
2020-10-04,SUN,40,osaka,sparkling_water,27,3240
2020-10-04,SUN,40,osaka,sports_drink,85,11050
2020-10-04,SUN,40,sendai,apple_juice,48,5760
2020-10-04,SUN,40,sendai,beer,28,5600
2020-10-04,SUN,40,sendai,coffee,45,9000
2020-10-04,SUN,40,sendai,fruit_juice,17,2550
2020-10-04,SUN,40,sendai,milk,61,7930
2020-10-04,SUN,40,sendai,mineral_water,53,5300
2020-10-04,SUN,40,sendai,orange_juice,28,3360
2020-10-04,SUN,40,sendai,soy_milk,42,5040
2020-10-04,SUN,40,sendai,sparkling_water,21,2520
2020-10-04,SUN,40,sendai,sports_drink,46,5980
2020-10-04,SUN,40,shinjuku,apple_juice,62,7440
2020-10-04,SUN,40,shinjuku,beer,46,9200
2020-10-04,SUN,40,shinjuku,coffee,73,14600
2020-10-04,SUN,40,shinjuku,fruit_juice,24,3600
2020-10-04,SUN,40,shinjuku,milk,92,11960
2020-10-04,SUN,40,shinjuku,mineral_water,102,10200
2020-10-04,SUN,40,shinjuku,orange_juice,48,5760
2020-10-04,SUN,40,shinjuku,soy_milk,68,8160
2020-10-04,SUN,40,shinjuku,sparkling_water,34,4080
2020-10-04,SUN,40,shinjuku,sports_drink,96,12480
2020-10-04,SUN,40,ueno,apple_juice,52,6240
2020-10-04,SUN,40,ueno,beer,33,6600
2020-10-04,SUN,40,ueno,coffee,80,16000
2020-10-04,SUN,40,ueno,fruit_juice,27,4050
2020-10-04,SUN,40,ueno,milk,95,12350
2020-10-04,SUN,40,ueno,mineral_water,78,7800
2020-10-04,SUN,40,ueno,orange_juice,40,4800
2020-10-04,SUN,40,ueno,soy_milk,51,6120
2020-10-04,SUN,40,ueno,sparkling_water,21,2520
2020-10-04,SUN,40,ueno,sports_drink,83,10790
2020-10-04,SUN,40,yokohama,apple_juice,63,7560
2020-10-04,SUN,40,yokohama,beer,34,6800
2020-10-04,SUN,40,yokohama,coffee,76,15200
2020-10-04,SUN,40,yokohama,fruit_juice,22,3300
2020-10-04,SUN,40,yokohama,milk,88,11440
2020-10-04,SUN,40,yokohama,mineral_water,72,7200
2020-10-04,SUN,40,yokohama,orange_juice,32,3840
2020-10-04,SUN,40,yokohama,soy_milk,40,4800
2020-10-04,SUN,40,yokohama,sparkling_water,20,2400
2020-10-04,SUN,40,yokohama,sports_drink,58,7540
2020-10-05,MON,41,chiba,apple_juice,36,4320
2020-10-05,MON,41,chiba,beer,22,4400
2020-10-05,MON,41,chiba,coffee,52,10400
2020-10-05,MON,41,chiba,fruit_juice,18,2700
2020-10-05,MON,41,chiba,milk,65,8450
2020-10-05,MON,41,chiba,mineral_water,88,8800
2020-10-05,MON,41,chiba,orange_juice,25,3000
2020-10-05,MON,41,chiba,soy_milk,32,3840
2020-10-05,MON,41,chiba,sparkling_water,22,2640
2020-10-05,MON,41,chiba,sports_drink,46,5980
2020-10-05,MON,41,ginza,apple_juice,77,9240
2020-10-05,MON,41,ginza,beer,41,8200
2020-10-05,MON,41,ginza,coffee,99,19800
2020-10-05,MON,41,ginza,fruit_juice,28,4200
2020-10-05,MON,41,ginza,milk,113,14690
2020-10-05,MON,41,ginza,mineral_water,117,11700
2020-10-05,MON,41,ginza,orange_juice,33,3960
2020-10-05,MON,41,ginza,soy_milk,39,4680
2020-10-05,MON,41,ginza,sparkling_water,26,3120
2020-10-05,MON,41,ginza,sports_drink,70,9100
2020-10-05,MON,41,kobe,apple_juice,39,4680
2020-10-05,MON,41,kobe,beer,23,4600
2020-10-05,MON,41,kobe,coffee,59,11800
2020-10-05,MON,41,kobe,fruit_juice,19,2850
2020-10-05,MON,41,kobe,milk,69,8970
2020-10-05,MON,41,kobe,mineral_water,75,7500
2020-10-05,MON,41,kobe,orange_juice,25,3000
2020-10-05,MON,41,kobe,soy_milk,44,5280
2020-10-05,MON,41,kobe,sparkling_water,18,2160
2020-10-05,MON,41,kobe,sports_drink,44,5720
2020-10-05,MON,41,morioka,apple_juice,28,3360
2020-10-05,MON,41,morioka,beer,17,3400
2020-10-05,MON,41,morioka,coffee,60,12000
2020-10-05,MON,41,morioka,fruit_juice,13,1950
2020-10-05,MON,41,morioka,milk,49,6370
2020-10-05,MON,41,morioka,mineral_water,52,5200
2020-10-05,MON,41,morioka,orange_juice,20,2400
2020-10-05,MON,41,morioka,soy_milk,25,3000
2020-10-05,MON,41,morioka,sparkling_water,12,1440
2020-10-05,MON,41,morioka,sports_drink,42,5460
2020-10-05,MON,41,nagoya,apple_juice,50,6000
2020-10-05,MON,41,nagoya,beer,24,4800
2020-10-05,MON,41,nagoya,coffee,72,14400
2020-10-05,MON,41,nagoya,fruit_juice,17,2550
2020-10-05,MON,41,nagoya,milk,73,9490
2020-10-05,MON,41,nagoya,mineral_water,96,9600
2020-10-05,MON,41,nagoya,orange_juice,21,2520
2020-10-05,MON,41,nagoya,soy_milk,40,4800
2020-10-05,MON,41,nagoya,sparkling_water,24,2880
2020-10-05,MON,41,nagoya,sports_drink,58,7540
2020-10-05,MON,41,osaka,apple_juice,54,6480
2020-10-05,MON,41,osaka,beer,29,5800
2020-10-05,MON,41,osaka,coffee,94,18800
2020-10-05,MON,41,osaka,fruit_juice,24,3600
2020-10-05,MON,41,osaka,milk,76,9880
2020-10-05,MON,41,osaka,mineral_water,102,10200
2020-10-05,MON,41,osaka,orange_juice,48,5760
2020-10-05,MON,41,osaka,soy_milk,56,6720
2020-10-05,MON,41,osaka,sparkling_water,24,2880
2020-10-05,MON,41,osaka,sports_drink,69,8970
2020-10-05,MON,41,sendai,apple_juice,39,4680
2020-10-05,MON,41,sendai,beer,22,4400
2020-10-05,MON,41,sendai,coffee,65,13000
2020-10-05,MON,41,sendai,fruit_juice,17,2550
2020-10-05,MON,41,sendai,milk,73,9490
2020-10-05,MON,41,sendai,mineral_water,57,5700
2020-10-05,MON,41,sendai,orange_juice,30,3600
2020-10-05,MON,41,sendai,soy_milk,25,3000
2020-10-05,MON,41,sendai,sparkling_water,10,1200
2020-10-05,MON,41,sendai,sports_drink,50,6500
2020-10-05,MON,41,shinjuku,apple_juice,68,8160
2020-10-05,MON,41,shinjuku,beer,37,7400
2020-10-05,MON,41,shinjuku,coffee,103,20600
2020-10-05,MON,41,shinjuku,fruit_juice,28,4200
2020-10-05,MON,41,shinjuku,milk,102,13260
2020-10-05,MON,41,shinjuku,mineral_water,130,13000
2020-10-05,MON,41,shinjuku,orange_juice,47,5640
2020-10-05,MON,41,shinjuku,soy_milk,64,7680
2020-10-05,MON,41,shinjuku,sparkling_water,25,3000
2020-10-05,MON,41,shinjuku,sports_drink,66,8580
2020-10-05,MON,41,ueno,apple_juice,61,7320
2020-10-05,MON,41,ueno,beer,34,6800
2020-10-05,MON,41,ueno,coffee,89,17800
2020-10-05,MON,41,ueno,fruit_juice,29,4350
2020-10-05,MON,41,ueno,milk,100,13000
2020-10-05,MON,41,ueno,mineral_water,88,8800
2020-10-05,MON,41,ueno,orange_juice,48,5760
2020-10-05,MON,41,ueno,soy_milk,49,5880
2020-10-05,MON,41,ueno,sparkling_water,23,2760
2020-10-05,MON,41,ueno,sports_drink,70,9100
2020-10-05,MON,41,yokohama,apple_juice,50,6000
2020-10-05,MON,41,yokohama,beer,38,7600
2020-10-05,MON,41,yokohama,coffee,95,19000
2020-10-05,MON,41,yokohama,fruit_juice,17,2550
2020-10-05,MON,41,yokohama,milk,86,11180
2020-10-05,MON,41,yokohama,mineral_water,102,10200
2020-10-05,MON,41,yokohama,orange_juice,36,4320
2020-10-05,MON,41,yokohama,soy_milk,36,4320
2020-10-05,MON,41,yokohama,sparkling_water,19,2280
2020-10-05,MON,41,yokohama,sports_drink,66,8580
2020-10-06,TUE,41,chiba,apple_juice,45,5400
2020-10-06,TUE,41,chiba,beer,28,5600
2020-10-06,TUE,41,chiba,coffee,77,15400
2020-10-06,TUE,41,chiba,fruit_juice,18,2700
2020-10-06,TUE,41,chiba,milk,74,9620
2020-10-06,TUE,41,chiba,mineral_water,62,6200
2020-10-06,TUE,41,chiba,orange_juice,27,3240
2020-10-06,TUE,41,chiba,soy_milk,29,3480
2020-10-06,TUE,41,chiba,sparkling_water,25,3000
2020-10-06,TUE,41,chiba,sports_drink,48,6240
2020-10-06,TUE,41,ginza,apple_juice,70,8400
2020-10-06,TUE,41,ginza,beer,35,7000
2020-10-06,TUE,41,ginza,coffee,116,23200
2020-10-06,TUE,41,ginza,fruit_juice,19,2850
2020-10-06,TUE,41,ginza,milk,108,14040
2020-10-06,TUE,41,ginza,mineral_water,130,13000
2020-10-06,TUE,41,ginza,orange_juice,43,5160
2020-10-06,TUE,41,ginza,soy_milk,68,8160
2020-10-06,TUE,41,ginza,sparkling_water,25,3000
2020-10-06,TUE,41,ginza,sports_drink,80,10400
2020-10-06,TUE,41,kobe,apple_juice,58,6960
2020-10-06,TUE,41,kobe,beer,31,6200
2020-10-06,TUE,41,kobe,coffee,77,15400
2020-10-06,TUE,41,kobe,fruit_juice,20,3000
2020-10-06,TUE,41,kobe,milk,78,10140
2020-10-06,TUE,41,kobe,mineral_water,72,7200
2020-10-06,TUE,41,kobe,orange_juice,28,3360
2020-10-06,TUE,41,kobe,soy_milk,35,4200
2020-10-06,TUE,41,kobe,sparkling_water,19,2280
2020-10-06,TUE,41,kobe,sports_drink,48,6240
2020-10-06,TUE,41,morioka,apple_juice,30,3600
2020-10-06,TUE,41,morioka,beer,20,4000
2020-10-06,TUE,41,morioka,coffee,52,10400
2020-10-06,TUE,41,morioka,fruit_juice,15,2250
2020-10-06,TUE,41,morioka,milk,43,5590
2020-10-06,TUE,41,morioka,mineral_water,55,5500
2020-10-06,TUE,41,morioka,orange_juice,23,2760
